timestamp,pid,cpu_percent,interval_seconds,state,rss_kb
2026-09-05T06:49:16.943+00:00,1069,0.0,0.051683,S,1900
2026-09-05T06:49:16.995+00:00,1069,0.0,0.051535,S,1900
2026-09-05T06:49:17.046+00:00,1069,0.0,0.050810,S,1900
2026-09-05T06:49:17.096+00:00,1069,0.0,0.050453,S,1900
2026-09-05T06:49:17.147+00:00,1069,0.0,0.050657,S,1900
2026-09-05T06:49:17.198+00:00,1069,0.0,0.051689,S,1900
2026-09-05T06:49:17.250+00:00,1069,0.0,0.051728,S,1900
2026-09-05T06:49:17.301+00:00,1069,0.0,0.050721,S,1900
2026-09-05T06:49:17.352+00:00,1069,0.0,0.051128,S,1900
2026-09-05T06:49:17.403+00:00,1069,0.0,0.051537,S,1900
2026-09-05T06:49:17.454+00:00,1069,0.0,0.050471,S,1900
2026-09-05T06:49:17.505+00:00,1069,0.0,0.050738,S,1900
2026-09-05T06:49:17.556+00:00,1069,0.0,0.051707,S,1900
2026-09-05T06:49:17.608+00:00,1069,0.0,0.051711,S,1900
2026-09-05T06:49:17.660+00:00,1069,0.0,0.051708,S,1900
2026-09-05T06:49:17.711+00:00,1069,0.0,0.051644,S,1900
2026-09-05T06:49:17.763+00:00,1069,0.0,0.051097,S,1900
2026-09-05T06:49:17.813+00:00,1069,0.0,0.050692,S,1900
2026-09-05T06:49:17.865+00:00,1069,0.0,0.051655,S,1900
2026-09-05T06:49:17.917+00:00,1069,0.0,0.051708,S,1900
2026-09-05T06:49:17.967+00:00,1069,0.0,0.050691,S,1900
2026-09-05T06:49:18.019+00:00,1069,0.0,0.051717,S,1900
2026-09-05T06:49:18.070+00:00,1069,0.0,0.050870,S,1900
2026-09-05T06:49:18.121+00:00,1069,0.0,0.051475,S,1900
2026-09-05T06:49:18.172+00:00,1069,0.0,0.050523,S,1900
2026-09-05T06:49:18.224+00:00,1069,0.0,0.051693,S,1900
2026-09-05T06:49:18.274+00:00,1069,0.0,0.050471,S,1900
2026-09-05T06:49:18.326+00:00,1069,0.0,0.051717,S,1900
2026-09-05T06:49:18.377+00:00,1069,0.0,0.051667,S,1900
2026-09-05T06:49:18.429+00:00,1069,0.0,0.051506,S,1900
2026-09-05T06:49:18.480+00:00,1069,0.0,0.051456,S,1900
2026-09-05T06:49:18.532+00:00,1069,0.0,0.051775,S,1900
2026-09-05T06:49:18.584+00:00,1069,0.0,0.051670,S,1900
2026-09-05T06:49:18.636+00:00,1069,0.0,0.051709,S,1900
2026-09-05T06:49:18.687+00:00,1069,0.0,0.051032,S,1900
2026-09-05T06:49:18.738+00:00,1069,0.0,0.051004,S,1900
2026-09-05T06:49:18.789+00:00,1069,0.0,0.051641,S,1900
2026-09-05T06:49:18.840+00:00,1069,0.0,0.050972,S,1900
2026-09-05T06:49:18.892+00:00,1069,0.0,0.051649,S,1900
2026-09-05T06:49:18.943+00:00,1069,0.0,0.051695,S,1900
2026-09-05T06:49:18.994+00:00,1069,0.0,0.050749,S,1900
2026-09-05T06:49:19.046+00:00,1069,0.0,0.051294,S,1900
2026-09-05T06:49:19.096+00:00,1069,0.0,0.050737,S,1900
2026-09-05T06:49:19.147+00:00,1069,0.0,0.050614,S,1900
2026-09-05T06:49:19.199+00:00,1069,0.0,0.051677,S,1900
2026-09-05T06:49:19.249+00:00,1069,0.0,0.050540,S,1900
2026-09-05T06:49:19.301+00:00,1069,0.0,0.051681,S,1900
2026-09-05T06:49:19.352+00:00,1069,0.0,0.051664,S,1900
2026-09-05T06:49:19.403+00:00,1069,0.0,0.050527,S,1900
2026-09-05T06:49:19.454+00:00,1069,0.0,0.051040,S,1900
2026-09-05T06:49:19.505+00:00,1069,0.0,0.050883,S,1900
2026-09-05T06:49:19.556+00:00,1069,0.0,0.051289,S,1900
2026-09-05T06:49:19.608+00:00,1069,0.0,0.051667,S,1900
2026-09-05T06:49:19.660+00:00,1069,0.0,0.051719,S,1900
2026-09-05T06:49:19.711+00:00,1069,0.0,0.051716,S,1900
2026-09-05T06:49:19.762+00:00,1069,0.0,0.051040,S,1900
2026-09-05T06:49:19.813+00:00,1069,0.0,0.050666,S,1900
2026-09-05T06:49:19.864+00:00,1069,0.0,0.050609,S,1900
2026-09-05T06:49:19.915+00:00,1069,0.0,0.051709,S,1900
2026-09-05T06:49:19.967+00:00,1069,0.0,0.051507,S,1900
2026-09-05T06:49:20.018+00:00,1069,0.0,0.051098,S,1900
2026-09-05T06:49:20.069+00:00,1069,0.0,0.050960,S,1900
2026-09-05T06:49:20.120+00:00,1069,0.0,0.050829,S,1900
2026-09-05T06:49:20.171+00:00,1069,0.0,0.051047,S,1900
2026-09-05T06:49:20.222+00:00,1069,0.0,0.050911,S,1900
2026-09-05T06:49:20.273+00:00,1069,0.0,0.051059,S,1900
2026-09-05T06:49:20.324+00:00,1069,0.0,0.051709,S,1900
2026-09-05T06:49:20.376+00:00,1069,0.0,0.051700,S,1900
2026-09-05T06:49:20.427+00:00,1069,0.0,0.050595,S,1900
2026-09-05T06:49:20.478+00:00,1069,0.0,0.051711,S,1900
2026-09-05T06:49:20.529+00:00,1069,0.0,0.050549,S,1900
2026-09-05T06:49:20.580+00:00,1069,0.0,0.050911,S,1900
2026-09-05T06:49:20.630+00:00,1069,0.0,0.050421,S,1900
2026-09-05T06:49:20.681+00:00,1069,0.0,0.050472,S,1900
2026-09-05T06:49:20.733+00:00,1069,0.0,0.051711,S,1900
2026-09-05T06:49:20.784+00:00,1069,0.0,0.051183,S,1900
2026-09-05T06:49:20.835+00:00,1069,0.0,0.051661,S,1900
2026-09-05T06:49:20.886+00:00,1069,0.0,0.050900,S,1900
2026-09-05T06:49:20.937+00:00,1069,0.0,0.050582,S,1900
2026-09-05T06:49:20.988+00:00,1069,0.0,0.051364,S,1900
2026-09-05T06:49:21.039+00:00,1069,0.0,0.050632,S,1900
2026-09-05T06:49:21.090+00:00,1069,0.0,0.051639,S,1900
2026-09-05T06:49:21.142+00:00,1069,0.0,0.051769,S,1900
2026-09-05T06:49:21.194+00:00,1069,0.0,0.051655,S,1900
2026-09-05T06:49:21.246+00:00,1069,0.0,0.051745,S,1900
2026-09-05T06:49:21.297+00:00,1069,0.0,0.051141,S,1900
2026-09-05T06:49:21.348+00:00,1069,0.0,0.051709,S,1900
2026-09-05T06:49:21.400+00:00,1069,0.0,0.051748,S,1900
2026-09-05T06:49:21.451+00:00,1069,0.0,0.050426,S,1900
2026-09-05T06:49:21.502+00:00,1069,0.0,0.051652,S,1900
2026-09-05T06:49:21.554+00:00,1069,0.0,0.051264,S,1900
2026-09-05T06:49:21.604+00:00,1069,0.0,0.050713,S,1900
2026-09-05T06:49:21.655+00:00,1069,0.0,0.050907,S,1900
2026-09-05T06:49:21.706+00:00,1069,0.0,0.051117,S,1900
2026-09-05T06:49:21.758+00:00,1069,0.0,0.051665,S,1900
2026-09-05T06:49:21.810+00:00,1069,0.0,0.051700,S,1900
2026-09-05T06:49:21.861+00:00,1069,0.0,0.051660,S,1900
2026-09-05T06:49:21.912+00:00,1069,0.0,0.050759,S,1900
2026-09-05T06:49:21.963+00:00,1069,0.0,0.051090,S,1900
2026-09-05T06:49:22.014+00:00,1069,0.0,0.050857,S,1900
2026-09-05T06:49:22.066+00:00,1069,0.0,0.051627,S,1900
2026-09-05T06:49:22.117+00:00,1069,0.0,0.051564,S,1900
2026-09-05T06:49:22.168+00:00,1069,0.0,0.050560,S,1900
2026-09-05T06:49:22.219+00:00,1069,0.0,0.051683,S,1900
2026-09-05T06:49:22.270+00:00,1069,0.0,0.050890,S,1900
2026-09-05T06:49:22.321+00:00,1069,0.0,0.050885,S,1900
2026-09-05T06:49:22.372+00:00,1069,0.0,0.051165,S,1900
2026-09-05T06:49:22.424+00:00,1069,0.0,0.051379,S,1900
2026-09-05T06:49:22.474+00:00,1069,0.0,0.050533,S,1900
2026-09-05T06:49:22.526+00:00,1069,0.0,0.051643,S,1900
2026-09-05T06:49:22.577+00:00,1069,0.0,0.050716,S,1900
2026-09-05T06:49:22.627+00:00,1069,0.0,0.050497,S,1900
2026-09-05T06:49:22.678+00:00,1069,0.0,0.050482,S,1900
2026-09-05T06:49:22.728+00:00,1069,0.0,0.050525,S,1900
2026-09-05T06:49:22.779+00:00,1069,0.0,0.050655,S,1900
2026-09-05T06:49:22.830+00:00,1069,0.0,0.051491,S,1900
2026-09-05T06:49:22.881+00:00,1069,0.0,0.050534,S,1900
2026-09-05T06:49:22.931+00:00,1069,0.0,0.050337,S,1900
2026-09-05T06:49:22.982+00:00,1069,0.0,0.050947,S,1900
2026-09-05T06:49:23.032+00:00,1069,0.0,0.050310,S,1900
2026-09-05T06:49:23.084+00:00,1069,0.0,0.051826,S,1900
2026-09-05T06:49:23.137+00:00,1069,0.0,0.052245,S,1900
2026-09-05T06:49:23.187+00:00,1069,0.0,0.050771,S,1900
2026-09-05T06:49:23.238+00:00,1069,0.0,0.050491,S,1900
2026-09-05T06:49:23.289+00:00,1069,0.0,0.051611,S,1900
2026-09-05T06:49:23.340+00:00,1069,0.0,0.050370,S,1900
2026-09-05T06:49:23.391+00:00,1069,0.0,0.051295,S,1900
2026-09-05T06:49:23.441+00:00,1069,0.0,0.050398,S,1900
2026-09-05T06:49:23.492+00:00,1069,0.0,0.050704,S,1900
2026-09-05T06:49:23.543+00:00,1069,0.0,0.051239,S,1900
2026-09-05T06:49:23.595+00:00,1069,0.0,0.051537,S,1900
2026-09-05T06:49:23.647+00:00,1069,0.0,0.051702,S,1900
2026-09-05T06:49:23.697+00:00,1069,0.0,0.050832,S,1900
2026-09-05T06:49:23.748+00:00,1069,0.0,0.050849,S,1900
2026-09-05T06:49:23.799+00:00,1069,0.0,0.050567,S,1900
2026-09-05T06:49:23.850+00:00,1069,0.0,0.050833,S,1900
2026-09-05T06:49:23.901+00:00,1069,0.0,0.051116,S,1900
2026-09-05T06:49:23.953+00:00,1069,0.0,0.051698,S,1900
2026-09-05T06:49:24.004+00:00,1069,0.0,0.051651,S,1900
2026-09-05T06:49:24.055+00:00,1069,0.0,0.050692,S,1900
2026-09-05T06:49:24.105+00:00,1069,0.0,0.050480,S,1900
2026-09-05T06:49:24.157+00:00,1069,0.0,0.051675,S,1900
2026-09-05T06:49:24.209+00:00,1069,0.0,0.051779,S,1900
2026-09-05T06:49:24.261+00:00,1069,0.0,0.051701,S,1900
2026-09-05T06:49:24.312+00:00,1069,0.0,0.051748,S,1900
2026-09-05T06:49:24.363+00:00,1069,0.0,0.050728,S,1900
2026-09-05T06:49:24.414+00:00,1069,0.0,0.050694,S,1900
2026-09-05T06:49:24.464+00:00,1069,0.0,0.050618,S,1900
2026-09-05T06:49:24.515+00:00,1069,0.0,0.050932,S,1900
2026-09-05T06:49:24.567+00:00,1069,0.0,0.051572,S,1900
2026-09-05T06:49:24.619+00:00,1069,0.0,0.051704,S,1900
2026-09-05T06:49:24.669+00:00,1069,0.0,0.050600,S,1900
2026-09-05T06:49:24.721+00:00,1069,0.0,0.051496,S,1900
2026-09-05T06:49:24.771+00:00,1069,0.0,0.050722,S,1900
2026-09-05T06:49:24.823+00:00,1069,0.0,0.051580,S,1900
2026-09-05T06:49:24.874+00:00,1069,0.0,0.050890,S,1900
2026-09-05T06:49:24.925+00:00,1069,0.0,0.051663,S,1900
2026-09-05T06:49:24.977+00:00,1069,0.0,0.051745,S,1900
2026-09-05T06:49:25.028+00:00,1069,0.0,0.051054,S,1900
2026-09-05T06:49:25.080+00:00,1069,0.0,0.051666,S,1900
2026-09-05T06:49:25.131+00:00,1069,0.0,0.050701,S,1900
2026-09-05T06:49:25.182+00:00,1069,0.0,0.050861,S,1900
2026-09-05T06:49:25.232+00:00,1069,0.0,0.050746,S,1900
2026-09-05T06:49:25.284+00:00,1069,0.0,0.051723,S,1900
2026-09-05T06:49:25.336+00:00,1069,0.0,0.051766,S,1900
2026-09-05T06:49:25.387+00:00,1069,0.0,0.051669,S,1900
2026-09-05T06:49:25.439+00:00,1069,0.0,0.051585,S,1900
2026-09-05T06:49:25.490+00:00,1069,0.0,0.050895,S,1900
2026-09-05T06:49:25.540+00:00,1069,0.0,0.050392,S,1900
2026-09-05T06:49:25.591+00:00,1069,0.0,0.050608,S,1900
2026-09-05T06:49:25.643+00:00,1069,0.0,0.051651,S,1900
2026-09-05T06:49:25.694+00:00,1069,0.0,0.051469,S,1900
2026-09-05T06:49:25.746+00:00,1069,0.0,0.051687,S,1900
2026-09-05T06:49:25.796+00:00,1069,0.0,0.050739,S,1900
2026-09-05T06:49:25.847+00:00,1069,0.0,0.051010,S,1900
2026-09-05T06:49:25.898+00:00,1069,0.0,0.050748,S,1900
2026-09-05T06:49:25.949+00:00,1069,0.0,0.050509,S,1900
2026-09-05T06:49:25.999+00:00,1069,0.0,0.050585,S,1900
2026-09-05T06:49:26.050+00:00,1069,0.0,0.050553,S,1900
2026-09-05T06:49:26.101+00:00,1069,0.0,0.051200,S,1900
2026-09-05T06:49:26.153+00:00,1069,0.0,0.051631,S,1900
2026-09-05T06:49:26.204+00:00,1069,0.0,0.051239,S,1900
2026-09-05T06:49:26.255+00:00,1069,0.0,0.050982,S,1900
2026-09-05T06:49:26.306+00:00,1069,0.0,0.050846,S,1900
2026-09-05T06:49:26.356+00:00,1069,0.0,0.050739,S,1900
2026-09-05T06:49:26.408+00:00,1069,0.0,0.051227,S,1900
2026-09-05T06:49:26.459+00:00,1069,0.0,0.051265,S,1900
2026-09-05T06:49:26.510+00:00,1069,0.0,0.051306,S,1900
2026-09-05T06:49:26.561+00:00,1069,0.0,0.050671,S,1900
2026-09-05T06:49:26.612+00:00,1069,0.0,0.051258,S,1900
2026-09-05T06:49:26.663+00:00,1069,0.0,0.050853,S,1900
2026-09-05T06:49:26.714+00:00,1069,0.0,0.050625,S,1900
2026-09-05T06:49:26.765+00:00,1069,0.0,0.050991,S,1900
2026-09-05T06:49:26.815+00:00,1069,0.0,0.050569,S,1900
2026-09-05T06:49:26.866+00:00,1069,0.0,0.051001,S,1900
2026-09-05T06:49:26.917+00:00,1069,0.0,0.050948,S,1900
2026-09-05T06:49:26.968+00:00,1069,0.0,0.051203,S,1900
2026-09-05T06:49:27.019+00:00,1069,0.0,0.050914,S,1900
2026-09-05T06:49:27.070+00:00,1069,0.0,0.050561,S,1900
2026-09-05T06:49:27.121+00:00,1069,0.0,0.051035,S,1900
2026-09-05T06:49:27.172+00:00,1069,0.0,0.050868,S,1900
2026-09-05T06:49:27.223+00:00,1069,0.0,0.050791,S,1900
2026-09-05T06:49:27.274+00:00,1069,0.0,0.051181,S,1900
2026-09-05T06:49:27.325+00:00,1069,0.0,0.050805,S,1900
2026-09-05T06:49:27.376+00:00,1069,0.0,0.051678,S,1900
2026-09-05T06:49:27.427+00:00,1069,0.0,0.050668,S,1900
2026-09-05T06:49:27.477+00:00,1069,0.0,0.050525,S,1900
2026-09-05T06:49:27.529+00:00,1069,0.0,0.051722,S,1900
2026-09-05T06:49:27.580+00:00,1069,0.0,0.050600,S,1900
2026-09-05T06:49:27.631+00:00,1069,0.0,0.051681,S,1900
2026-09-05T06:49:27.682+00:00,1069,0.0,0.050817,S,1900
2026-09-05T06:49:27.733+00:00,1069,0.0,0.051007,S,1900
2026-09-05T06:49:27.784+00:00,1069,0.0,0.051177,S,1900
2026-09-05T06:49:27.835+00:00,1069,0.0,0.050740,S,1900
2026-09-05T06:49:27.886+00:00,1069,0.0,0.051107,S,1900
2026-09-05T06:49:27.937+00:00,1069,0.0,0.051088,S,1900
2026-09-05T06:49:27.989+00:00,1069,0.0,0.051293,S,1900
2026-09-05T06:49:28.040+00:00,1069,0.0,0.051649,S,1900
2026-09-05T06:49:28.092+00:00,1069,0.0,0.051620,S,1900
2026-09-05T06:49:28.143+00:00,1069,0.0,0.050810,S,1900
2026-09-05T06:49:28.194+00:00,1069,0.0,0.051703,S,1900
2026-09-05T06:49:28.246+00:00,1069,0.0,0.051777,S,1900
2026-09-05T06:49:28.297+00:00,1069,0.0,0.051120,S,1900
2026-09-05T06:49:28.348+00:00,1069,0.0,0.050685,S,1900
2026-09-05T06:49:28.399+00:00,1069,0.0,0.050966,S,1900
2026-09-05T06:49:28.451+00:00,1069,0.0,0.051813,S,1900
2026-09-05T06:49:28.502+00:00,1069,0.0,0.051698,S,1900
2026-09-05T06:49:28.553+00:00,1069,0.0,0.050729,S,1900
2026-09-05T06:49:28.604+00:00,1069,0.0,0.050597,S,1900
2026-09-05T06:49:28.655+00:00,1069,0.0,0.051634,S,1900
2026-09-05T06:49:28.707+00:00,1069,0.0,0.051242,S,1900
2026-09-05T06:49:28.758+00:00,1069,0.0,0.051013,S,1900
2026-09-05T06:49:28.809+00:00,1069,0.0,0.051643,S,1900
2026-09-05T06:49:28.861+00:00,1069,0.0,0.051830,S,1900
2026-09-05T06:49:28.913+00:00,1069,0.0,0.051664,S,1900
2026-09-05T06:49:28.963+00:00,1069,0.0,0.050423,S,1900
2026-09-05T06:49:29.014+00:00,1069,0.0,0.051061,S,1900
2026-09-05T06:49:29.066+00:00,1069,0.0,0.051455,S,1900
2026-09-05T06:49:29.117+00:00,1069,0.0,0.050833,S,1900
2026-09-05T06:49:29.167+00:00,1069,0.0,0.050600,S,1900
2026-09-05T06:49:29.218+00:00,1069,0.0,0.050655,S,1900
2026-09-05T06:49:29.269+00:00,1069,0.0,0.050985,S,1900
2026-09-05T06:49:29.320+00:00,1069,0.0,0.050754,S,1900
2026-09-05T06:49:29.371+00:00,1069,0.0,0.051122,S,1900
2026-09-05T06:49:29.422+00:00,1069,0.0,0.051254,S,1900
2026-09-05T06:49:29.473+00:00,1069,0.0,0.051414,S,1900
2026-09-05T06:49:29.526+00:00,1069,0.0,0.052273,S,1900
2026-09-05T06:49:29.579+00:00,1069,0.0,0.053025,S,1900
2026-09-05T06:49:29.629+00:00,1069,0.0,0.050552,S,1900
2026-09-05T06:49:29.681+00:00,1069,0.0,0.051549,S,1900
2026-09-05T06:49:29.732+00:00,1069,0.0,0.051114,S,1900
2026-09-05T06:49:29.782+00:00,1069,0.0,0.050482,S,1900
2026-09-05T06:49:29.833+00:00,1069,0.0,0.050802,S,1900
2026-09-05T06:49:29.885+00:00,1069,0.0,0.051733,S,1900
2026-09-05T06:49:29.937+00:00,1069,0.0,0.051751,S,1900
2026-09-05T06:49:29.987+00:00,1069,0.0,0.050468,S,1900
2026-09-05T06:49:30.039+00:00,1069,0.0,0.051698,S,1900
2026-09-05T06:49:30.090+00:00,1069,0.0,0.050763,S,1900
2026-09-05T06:49:30.140+00:00,1069,0.0,0.050662,S,1900
2026-09-05T06:49:30.191+00:00,1069,0.0,0.050928,S,1900
2026-09-05T06:49:30.242+00:00,1069,0.0,0.051018,S,1900
2026-09-05T06:49:30.294+00:00,1069,0.0,0.051570,S,1900
2026-09-05T06:49:30.346+00:00,1069,0.0,0.051721,S,1900
2026-09-05T06:49:30.397+00:00,1069,0.0,0.051679,S,1900
2026-09-05T06:49:30.448+00:00,1069,0.0,0.051138,S,1900
2026-09-05T06:49:30.499+00:00,1069,0.0,0.050985,S,1900
2026-09-05T06:49:30.550+00:00,1069,0.0,0.050802,S,1900
2026-09-05T06:49:30.601+00:00,1069,0.0,0.051047,S,1900
2026-09-05T06:49:30.652+00:00,1069,0.0,0.050462,S,1900
2026-09-05T06:49:30.702+00:00,1069,0.0,0.050592,S,1900
2026-09-05T06:49:30.754+00:00,1069,0.0,0.051700,S,1900
2026-09-05T06:49:30.806+00:00,1069,0.0,0.051711,S,1900
2026-09-05T06:49:30.856+00:00,1069,0.0,0.050653,S,1900
2026-09-05T06:49:30.908+00:00,1069,0.0,0.051608,S,1900
2026-09-05T06:49:30.959+00:00,1069,0.0,0.051417,S,1900
2026-09-05T06:49:31.010+00:00,1069,0.0,0.050418,S,1900
2026-09-05T06:49:31.061+00:00,1069,0.0,0.051658,S,1900
2026-09-05T06:49:31.113+00:00,1069,0.0,0.051331,S,1900
2026-09-05T06:49:31.164+00:00,1069,0.0,0.051684,S,1900
2026-09-05T06:49:31.216+00:00,1069,0.0,0.051273,S,1900
2026-09-05T06:49:31.266+00:00,1069,0.0,0.050596,S,1900
2026-09-05T06:49:31.317+00:00,1069,0.0,0.050624,S,1900
2026-09-05T06:49:31.368+00:00,1069,0.0,0.050897,S,1900
2026-09-05T06:49:31.419+00:00,1069,0.0,0.050937,S,1900
2026-09-05T06:49:31.470+00:00,1069,0.0,0.051072,S,1900
2026-09-05T06:49:31.522+00:00,1069,0.0,0.051706,S,1900
2026-09-05T06:49:31.573+00:00,1069,0.0,0.051127,S,1900
2026-09-05T06:49:31.624+00:00,1069,0.0,0.051631,S,1900
2026-09-05T06:49:31.675+00:00,1069,0.0,0.050970,S,1900
2026-09-05T06:49:31.727+00:00,1069,0.0,0.051621,S,1900
2026-09-05T06:49:31.778+00:00,1069,0.0,0.051460,S,1900
2026-09-05T06:49:31.830+00:00,1069,0.0,0.051737,S,1900
2026-09-05T06:49:31.882+00:00,1069,0.0,0.051805,S,1900
2026-09-05T06:49:31.933+00:00,1069,0.0,0.050716,S,1900
2026-09-05T06:49:31.983+00:00,1069,0.0,0.050731,S,1900
2026-09-05T06:49:32.034+00:00,1069,0.0,0.051019,S,1900
2026-09-05T06:49:32.085+00:00,1069,0.0,0.050433,S,1900
